"RecordSpec","DataKubun","MakeDate","KettoNum","HansyokuFNum","HansyokuMNum","BirthYear","SaleCode","SaleHostName","SaleName","FromDate","ToDate","Barei","Price"
"HS","1","20070808","1999105736","11201101","12227206","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010612","20010612","2","0007350000",
"HS","1","20070808","1999105747","11201510","12239320","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0016380000",
"HS","1","20070808","1999105751","11201599","12241768","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010612","20010612","2","0004725000",
"HS","1","20070808","1999105771","11201657","12226749","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0002415000",
"HS","1","20070808","1999105772","11200715","12227308","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0007350000",
"HS","1","20070808","1999105773","11201339","12237935","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0004200000",
"HS","1","20070808","1999105774","11201558","12239324","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0002625000",
"HS","1","20070808","1999105776","11201326","12234201","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0003150000",
"HS","1","20070808","1999105777","11201520","12239287","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010612","20010612","2","0012075000",
"HS","1","20070808","1999105779","11201560","12237937","1999","003001","社団法人日本競走馬協会","セレクトセール","19990712","19990713","0","0015750000",
"HS","1","20070808","1999105780","11201560","12239325","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0009975000",
"HS","1","20070808","1999105784","11201157","12241773","1999","001009","日高軽種馬農業協同組合","北海道９月市場","20000904","20000905","1","0001575000",
"HS","1","20070808","1999105805","11201611","12239328","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0015750000",
"HS","1","20070808","1999105807","11201524","12228409","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0004200000",
"HS","1","20070808","1999105813","11201654","12237941","1999","008001","株式会社プレミアセール","プレミア２歳トレーニングセール","20010521","20010521","2","0003150000",
"HS","1","20070808","1999105817","11201559","12240500","1999","008001","株式会社プレミアセール","プレミア２歳トレーニングセール","20010521","20010521","2","0008400000",
"HS","1","20070808","1999105818","11201399","12241776","1999","008001","株式会社プレミアセール","プレミア２歳トレーニングセール","20010521","20010521","2","0003780000",
"HS","1","20070808","1999105820","11201182","12241778","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0011550000",
"HS","1","20070808","1999105825","11201579","12234945","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0011340000",
"HS","1","20070808","1999105826","11200941","12239330","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0016800000",
"HS","1","20070808","1999105828","11201680","12236248","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0011025000",
"HS","1","20070808","1999105829","11201673","12230343","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0001575000",
"HS","1","20070808","1999105830","11201255","12232277","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005775000",
"HS","1","20070808","1999105831","11201556","12238508","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010612","20010612","2","0005775000",
"HS","1","20070808","1999105832","11200670","12236444","1999","001009","日高軽種馬農業協同組合","北海道９月市場","20000904","20000905","1","0001050000",
"HS","1","20070808","1999105842","11201479","12223500","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010612","20010612","2","0002100000",
"HS","1","20070808","1999105843","11200966","12230204","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0001890000",
"HS","1","20070808","1999105844","11201509","12240501","1999","001011","日高軽種馬農業協同組合","北海道５月トレーニングセール","20010514","20010514","2","0002100000",
"HS","1","20070808","1999105853","11201655","12230206","1999","001011","日高軽種馬農業協同組合","北海道５月トレーニングセール","20010514","20010514","2","0003150000",
"HS","1","20070808","1999105858","11201449","12226633","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0001575000",
"HS","1","20070808","1999105859","11201688","12234956","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0003360000",
"HS","1","20070808","1999105861","11201339","12237956","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0003675000",
"HS","1","20070808","1999105866","11201652","12237949","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0003570000",
"HS","1","20070808","1999105870","11201293","12237950","1999","001008","日高軽種馬農業協同組合","北海道１１月市場","20001113","20001114","1","0002940000",
"HS","1","20070808","1999105871","11201601","12221348","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0013650000",
"HS","1","20070808","1999105872","11201465","12241782","1999","001012","日高軽種馬農業協同組合","北海道６月セレクト市場","20000606","20000606","1","0024150000",
"HS","1","20070808","1999105877","11201261","12242598","1999","003001","社団法人日本競走馬協会","セレクトセール","19990712","19990713","0","0022050000",
"HS","1","20070808","1999105891","11201655","12225688","1999","001012","日高軽種馬農業協同組合","北海道６月セレクト市場","20000606","20000606","1","0007350000",
"HS","1","20070808","1999105892","11201382","12230138","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0007350000",
"HS","1","20070808","1999105893","11201182","12234190","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0006825000",
"HS","1","20070808","1999105894","11201326","12234028","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0002100000",
"HS","1","20070808","1999105894","11201326","12234028","1999","001011","日高軽種馬農業協同組合","北海道５月トレーニングセール","20010514","20010514","2","0006090000",
"HS","1","20070808","1999105897","11201558","12228369","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0003780000",
"HS","1","20070808","1999105897","11201558","12228369","1999","008001","株式会社プレミアセール","プレミア２歳トレーニングセール","20010521","20010521","2","0008400000",
"HS","1","20070808","1999105901","11201339","12236451","1999","001013","日高軽種馬農業協同組合","北海道７月セレクト市場","20000703","20000704","1","0009555000",
"HS","1","20070808","1999105903","11201524","12237954","1999","001004","日高軽種馬農業協同組合","北海道１０月市場","20001010","20001012","1","0001575000",
"HS","1","20070808","1999105904","11201503","12233127","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0007875000",
"HS","1","20070808","1999105910","11201653","12237958","1999","001012","日高軽種馬農業協同組合","北海道６月セレクト市場","20000606","20000606","1","0007350000",
"HS","1","20070808","1999105910","11201653","12237958","1999","005001","ひだか東農業協同組合","ひだかトレーニングセール","20010515","20010515","2","0018900000",
"HS","1","20070808","1999105913","11201465","12234031","1999","001010","日高軽種馬農業協同組合","北海道８月市場","20000808","20000811","1","0005145000",
